Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,206",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,24,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,336",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,20,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,837,17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,9,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,712",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,25,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,370",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,21,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,620,17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,6,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,530,18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,605",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,11,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"17,078",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,103,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,101,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"50,926",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,162,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"49,894",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,154,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,014",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,9,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,8,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,624,17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,32,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,295,18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,19,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,507,17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,9,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,8,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,370",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,23,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,370",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,23,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,877",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,29,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,228",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,26,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,076",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,57,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,56,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,635",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,58,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,751",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,52,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"23,103",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,59,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"23,051",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,59,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,472",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,34,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,974",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,28,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,509",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,27,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,521",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,23,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"27,667",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,90,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"27,315",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,86,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,269",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,6,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"43,701",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,209,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"41,279",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,195,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"51,324",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,175,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"42,032",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,164,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"22,717",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,HAY,"HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,153,20.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"21,359",18.2
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,HAY,"HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,139,20.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"13,997",17.4
